,logFC,AveExpr,t,P.Value,adj.P.Val,B
DOK5,1.01042838942271,1.7463228828589,6.87001469789057,1.77162214391745e-11,1.69039769982527e-10,15.0096020442407
SYNPR-AS1,1.16899762355102,2.06722487145166,6.86954464635618,1.77699870834234e-11,1.69499423824185e-10,15.0066345830635
IGLV2-14,1.87704520044876,8.70878272388445,6.86446932521466,1.83608164682766e-11,1.74830804957951e-10,14.9746046531752
PLEK,-1.03521937627224,5.0053229016139,-6.86334066671858,1.84948047489582e-11,1.76012724413709e-10,14.9674844834416
CD19,1.14480190992311,2.02216274078378,6.86247518836397,1.85981996159218e-11,1.76939578525133e-10,14.9620252577327
MIR647,1.17715245395894,3.87043151954939,6.84922486881184,2.02538590876397e-11,1.92009320718563e-10,14.8785176511881
IGHV3-41,1.26285150929134,2.10338576032328,6.84487590408553,2.08281820593324e-11,1.97295306045152e-10,14.8511386775381
IGHV1OR15-9,1.57335170760686,2.76714096957683,6.84256723391837,2.11395303282672e-11,2.00148054375488e-10,14.836610345504
IGKV1-9,1.90941926573329,6.89194317623794,6.83952131300108,2.15573043161314e-11,2.03972451723255e-10,14.8174488362688
NOXA1,1.04070384115347,4.37278713451052,6.83183733875344,2.26475784475391e-11,2.13979316854931e-10,14.7691417713407
IGHV3OR16-9,1.37244271325857,2.35455490214808,6.82737239813355,2.33057834234529e-11,2.19951363236424e-10,14.7410928683514
SLC44A5,1.36768844329587,2.15023503775509,6.82304775162738,2.39611950977455e-11,2.25703199084373e-10,14.7139399979657
LINGO1,1.01260852148396,1.56602036866377,6.81809467528713,2.47340928541209e-11,2.32574659322939e-10,14.6828592246209
FAM183A,-1.57496944011287,2.86150635160199,-6.81452346602348,2.53064898554835e-11,2.37729343178592e-10,14.6604615090178
HLA-DQA1,-1.28449257503986,6.54984571601148,-6.81273526229969,2.55979704299379e-11,2.40314300923811e-10,14.6492500600923
LUCAT1,1.26432435683363,1.67456554043893,6.80651120272291,2.66384318526229e-11,2.49605070990443e-10,14.6102465636433
IGHV3-30,1.82601141456787,7.31009856616886,6.80610549636493,2.67076756558039e-11,2.50174346440205e-10,14.6077052185841
GPR37,1.33638074196408,2.24486982352962,6.80515771037277,2.68701279259114e-11,2.51656062243344e-10,14.6017687830184
TRIM2,1.04446155604315,4.88836071638436,6.79977779698828,2.78107995022076e-11,2.60300603630476e-10,14.5680850089225
IGKV1-39,1.79808552036138,3.01620476656555,6.79931630530177,2.78929798774744e-11,2.60986894430638e-10,14.5651966423235
ATP8A1,-1.07128882178861,3.73162884661952,-6.79323565431889,2.8998313077429e-11,2.71157000818263e-10,14.5271547140765
NXPH4,1.46261170582192,1.81035566350482,6.79188100232165,2.92503545905515e-11,2.73427025988569e-10,14.5186836093971
AC034105.1,1.28384434206961,1.79541107882549,6.78854242203489,2.98807335340242e-11,2.7909836339593e-10,14.4978123949228
SCGB3A2,-2.93886457156561,7.49082697633347,-6.78708133344819,3.01607877791265e-11,2.8149113382837e-10,14.4886810844496
FGL1,2.41413867718552,2.47480175734307,6.78632544107425,3.03066829739661e-11,2.82807992577519e-10,14.4839576622807
IGLV4-69,1.98461904650343,6.60764193261233,6.78349977834462,3.08582252642929e-11,2.87719135509071e-10,14.4663045798769
WDR86,1.16238411446301,2.21920676408354,6.78347924811874,3.08622683954045e-11,2.87719135509071e-10,14.4661763417445
TNFRSF17,1.22741424924421,2.76720777888509,6.78270793767335,3.1014544093433e-11,2.89093025427606e-10,14.4613587354252
APBA2,1.16524529931802,2.67948226784491,6.78022991461275,3.15087739859647e-11,2.93467781476737e-10,14.4458841236895
CD274,-1.14157421992387,3.24938837769001,-6.77616364281156,3.23365702664342e-11,3.00702552597522e-10,14.4205016379635
KLK10,-1.76831937640916,2.79054226373296,-6.77157555382425,3.3296238285792e-11,3.09090201935424e-10,14.3918772790809
AC007906.2,-1.77932588548332,3.09987144150926,-6.76862889290317,3.39272586152585e-11,3.14700152386859e-10,14.3735021509449
HAVCR1,1.33967143932551,1.33414774877064,6.76770060345706,3.41284696034104e-11,3.16466919679956e-10,14.3677148136217
CACNG4,-1.76933449167916,3.0958467606794,-6.7647915901868,3.47666264056006e-11,3.22181670926618e-10,14.3495831675457
GAS2L2,-1.14855208135565,1.38168888566559,-6.74296051816711,3.99442243376426e-11,3.68251633663692e-10,14.2137217921603
GALNT5,-1.24200100690134,3.65884504433364,-6.74038456501593,4.06029623540777e-11,3.74149061167078e-10,14.1977153103493
IGHV3-48,1.81489426152665,5.27126937817974,6.73463501489696,4.21119565936836e-11,3.87387934714925e-10,14.1620073349368
LINC01983,1.034852098839,1.15949265326268,6.73017313608728,4.3320788820291e-11,3.98073066961383e-10,14.1343142714973
TEKT2,-1.35904829011791,2.12629092557025,-6.7276848970412,4.40096328600247e-11,4.04024881854226e-10,14.1188775216107
IGHJ1,1.81915483950094,3.18197518144831,6.72088394244766,4.59477048464491e-11,4.21226602619384e-10,14.0767097938319
HMGCS2,-1.45795106776504,1.18942658005102,-6.72039583834189,4.60899766058645e-11,4.22399477716753e-10,14.0736848050927
HS3ST1,1.01398949445913,2.93289397305193,6.71547503296619,4.7548643407616e-11,4.34834252415405e-10,14.0431988573864
H2BC9,1.35272911141901,1.6019219199693,6.71442833719898,4.78647056037264e-11,4.37439916091243e-10,14.0367166810142
CASC9,1.70047978754782,1.7093621693686,6.70859647374663,4.9663803666985e-11,4.52828784115835e-10,14.0006156545941
AC120498.4,1.1068936363276,1.02965764423505,6.70116856900623,5.20515722520749e-11,4.73647609293313e-10,13.9546730690871
SNORD104,1.09933514628718,5.07147573847895,6.69260158006758,5.49455516312413e-11,4.98826389716898e-10,13.9017385852772
CNTN1,-1.18903569901044,1.7127410295377,-6.69159882284846,5.5294438136015e-11,5.01839173831298e-10,13.8955464060211
IGHV2-26,1.96390331937906,5.14235373084422,6.68726937741011,5.68258803523687e-11,5.14945223894205e-10,13.8688204363842
AL161785.1,-1.02923616756219,3.00111521865852,-6.68316279614071,5.8316898193139e-11,5.27726292907604e-10,13.8434837593895
PMAIP1,1.18487449876688,4.27715113750391,6.68257757146816,5.85324816971506e-11,5.29595856043393e-10,13.8398741287295
IGHV3-52,1.23539386874934,2.03767997359398,6.67882063395314,5.99351875348007e-11,5.41456174574813e-10,13.8167079405525
IGHV1-17,1.03305103662074,1.29618118459367,6.67876695882075,5.9955464900869e-11,5.41556351008033e-10,13.8163770466271
LCN2,1.9088811316612,7.00843209685106,6.67001619127567,6.33528960538047e-11,5.71018961250825e-10,13.7624608574982
IGHV1OR15-2,1.60680345550308,3.01782409763704,6.66941229467075,6.35941980668894e-11,5.73018627987514e-10,13.7587422732204
IL2RA,1.00713556291297,2.92781696961297,6.66423473670786,6.57003556563808e-11,5.91544082138065e-10,13.7268723933885
PLPPR3,-1.00898733487479,1.20892435831258,-6.65704671938125,6.87381436974383e-11,6.17574498969454e-10,13.6826621462242
CX3CL1,-1.4346242231994,5.15616167520427,-6.65110298915,7.13537613491329e-11,6.39903832379062e-10,13.6461355111438
BMP6,-1.45401300811302,2.97939662548745,-6.64830013044285,7.26208229078516e-11,6.51068764913744e-10,13.628920410326
MIR221,-1.12806598244092,1.79404014410564,-6.63783928840392,7.75475777093053e-11,6.93550703343101e-10,13.5647245118507
SNORD19C,1.09442983805701,2.95913650808463,6.63253721718421,8.0168391154307e-11,7.15578470067022e-10,13.5322196311661
CD74,-1.1029743081626,11.568638774565,-6.63213861342935,8.0368894237094e-11,7.17150929378629e-10,13.5297768420904
TIPARP,-1.00851508665216,5.19640429841321,-6.63012597565542,8.13888115793722e-11,7.25702538103637e-10,13.5174445682713
VCAN,1.22178130105032,5.06501207394691,6.62262480553853,8.53030903015769e-11,7.59569955611775e-10,13.4715097650075
IGHV3OR16-13,1.35308408369899,2.35513594866755,6.61953260605962,8.6969870105258e-11,7.73943862941823e-10,13.4525869676049
IGHV3-11,1.85287588523074,6.90779194784252,6.61825932729238,8.76654461089042e-11,7.79898273625146e-10,13.4447972866746
IGHV3-66,1.69428057014273,4.3121659250517,6.61441801903768,8.97971189477097e-11,7.98259818482672e-10,13.4213045983076
SNORA73B,1.4687698448703,3.39278702437281,6.61352116684248,9.03020838626296e-11,8.02385680490828e-10,13.4158212951808
JPH1,-1.05235674798194,3.02340634900882,-6.60857478297317,9.31375256413249e-11,8.26583268521067e-10,13.3855907418112
IGLV2-23,1.80662570411811,8.23885285849595,6.60795011368015,9.35017583399293e-11,8.29690851104901e-10,13.381774350892
PTK6,1.16051379077287,4.43422186343162,6.60734724492016,9.38546036319372e-11,8.32445843319656e-10,13.3780914402515
IGLV1-51,1.81287529527328,8.18978371595691,6.60573465124678,9.48048462901891e-11,8.4049458944813e-10,13.3682415487195
TNS4,1.82236411709744,2.85603411922174,6.60357939077433,9.6089603095053e-11,8.51244405112916e-10,13.3550801833346
SPON1,-1.10863620758787,4.59547132534102,-6.60352215216998,9.61239548223112e-11,8.51420746816558e-10,13.3547306984804
Z98750.1,1.05901918240719,2.59769380727832,6.60288205205414,9.65089317714939e-11,8.54702242035809e-10,13.3508225799279
FUT6,1.33723331752263,1.58182678566694,6.60132219658929,9.74534204628112e-11,8.62677935601858e-10,13.3413002624785
PAEP,2.84875077703149,3.24098485098681,6.60081920150323,9.7759910469494e-11,8.65261090742009e-10,13.3382300789664
CFAP53,-1.00193466389632,2.19268176945199,-6.59579406459306,1.00874224372203e-10,8.91754167698952e-10,13.3075685513191
CLEC10A,-1.04032153638661,3.21250339879867,-6.58983245888578,1.04695206846085e-10,9.23152506141787e-10,13.2712188010689
RNASE1,-1.32176884281424,9.63509304464039,-6.58881270134385,1.0536286143581e-10,9.28649069433789e-10,13.2650038257239
GPR35,1.11877845519966,2.03336545437353,6.58082170201295,1.10741232756507e-10,9.74304638931632e-10,13.2163305279295
IGHV4-59,1.84576217067735,7.20061939438339,6.57920359305446,1.11862621897838e-10,9.83876915298428e-10,13.2064807233116
SRMS,1.03199548149065,1.67882846308017,6.57431192888544,1.15320782421873e-10,1.01263055339397e-09,13.176716569968
GALNT6,1.21122436557833,4.339368833635,6.5742046387535,1.15397793642843e-10,1.0131558411622e-09,13.1760639563803
IGKV2OR22-4,1.31009140923448,2.12848552484004,6.5707065780047,1.17936449589429e-10,1.0345197895374e-09,13.1547912742478
TREM1,-1.3854695908512,4.89236489370187,-6.57019314215785,1.18313644245304e-10,1.03751964953574e-09,13.1516697393394
POU2AF1,1.17896714027641,2.86216531273642,6.56649766626427,1.21063621641431e-10,1.06084563370542e-09,13.1292084915148
C11orf86,1.410666156356,1.29390488943875,6.56179818535954,1.24651358274557e-10,1.0909863014532e-09,13.1006604127895
CXCL14,2.31194615107014,5.35929898293285,6.55885670587307,1.26949788162821e-10,1.11044324944202e-09,13.0828005802377
IGHV1-69,2.04682416929447,5.17317146639897,6.55846138783061,1.27261833108859e-10,1.11288246925096e-09,13.0804008409484
BEX1,-1.38788487651579,1.27542704198812,-6.5471149597554,1.36545655264406e-10,1.19084460342905e-09,13.0115760230986
IGHV1-2,1.97640249458923,6.77926432296263,6.54636962999125,1.37178205616135e-10,1.19583036275754e-09,13.0070585809184
IGLV2-28,1.19434503530238,1.98567831729602,6.5387176370809,1.43840708673435e-10,1.25113395628615e-09,12.9607052358696
PHYHD1,-1.28325753948596,3.84842360311982,-6.52593049269483,1.55688682856064e-10,1.35040170569106e-09,12.8833480087941
IGKV1-17,1.82489380147918,6.42337758033043,6.52527650891005,1.56319680148442e-10,1.35527645021901e-09,12.8793951363257
MMP3,1.09517595130487,1.24376609740428,6.52500503265533,1.56582349859912e-10,1.35735410149191e-09,12.8777543524359
FOXA1,1.08252333802335,5.51101325255824,6.52018988274979,1.61313812617938e-10,1.39713644203909e-09,12.8486616001761
NPW,1.49718953773682,1.68597035253119,6.51816414934277,1.63345947386363e-10,1.41390563181928e-09,12.8364277602712
MUC13,2.39116214832473,2.82574512613188,6.51470517633146,1.66873982988346e-10,1.44253722636655e-09,12.8155457820356
LINC02038,-1.19030100494148,1.91483881572178,-6.50823160179203,1.7367855094937e-10,1.50003904394109e-09,12.776489956762
AC092071.1,-1.41537904822954,2.09360058227698,-6.50493015779663,1.77252728970456e-10,1.53001191272126e-09,12.7565847350483
IGLV3-12,1.30827865369514,2.05239366168957,6.50263389210549,1.79781081276341e-10,1.55070062465461e-09,12.7427450704586
IGKV1D-8,1.4723921428638,3.22449841438714,6.50215336258631,1.80314632025527e-10,1.55462021391464e-09,12.7398494324593
IGLC6,1.16048119579152,2.43420658077939,6.49748360608935,1.85581104598707e-10,1.5974556948793e-09,12.7117193238371
H1-4,1.05413570307206,1.32560040372305,6.49223355216218,1.91682077878026e-10,1.64828688444341e-09,12.6801141957117
LRRC15,1.43594561842777,2.94246283922506,6.49075227980612,1.93438685097793e-10,1.66242187551673e-09,12.6712009422784
IGHV3-62,1.08305246188159,1.61164122173545,6.48855424513227,1.96074383437078e-10,1.68384555019882e-09,12.6579779232219
PLCB4,-1.02585968965064,1.95380854411216,-6.4836305664907,2.02106769683021e-10,1.73362957234433e-09,12.6283717727176
LINC02864,1.34350427287707,1.23922674250013,6.47380943765149,2.14687370914569e-10,1.83513332370745e-09,12.5693746076182
CCL2,-1.10644719616836,5.84765721999712,-6.47326190324477,2.15410883783788e-10,1.84078391597055e-09,12.5660877288489
LY6D,1.88649596267296,2.00127572068588,6.46891807216724,2.21236095329989e-10,1.88837262658347e-09,12.5400199065093
DAW1,-1.0476364484778,1.53449234614512,-6.46827813326248,2.22107211583261e-10,1.89498477653362e-09,12.5361808264155
SLC16A9,1.59881261386962,2.94228199285911,6.46793359392803,2.2257760590243e-10,1.89872325035134e-09,12.5341140229551
RNF128,-1.50149900732564,3.94498850971114,-6.46495474012957,2.26685489797631e-10,1.9323675727065e-09,12.516248569817
BARX1,2.17925957316514,2.11148234563522,6.45768757432567,2.37021112806449e-10,2.01813787150918e-09,12.4726938508302
AHNAK2,1.37616112079215,3.404770940807,6.45488375684791,2.41130999192741e-10,2.05253882588414e-09,12.45590078711
SEZ6L2,1.25251158626887,5.63234450068119,6.4532760400459,2.43519020382121e-10,2.0722674015711e-09,12.4462744150947
MAB21L4,-1.37364069949643,3.86642831722522,-6.45137326772248,2.463752427019e-10,2.09475823057769e-09,12.434884021551
CLDN10,1.84575343269359,2.60231365821616,6.44633606029409,2.54095858569083e-10,2.15822189254137e-09,12.4047441366202
ENTPD2,1.04267435489318,1.95650886617221,6.44186111907547,2.61153083564911e-10,2.21529079435071e-09,12.3779854658526
CAPN9,-1.41494314450066,2.78682781834406,-6.43065488128535,2.79678942868532e-10,2.36766985561413e-09,12.311045756496
SCGB3A1,-2.82063420148028,7.14463551586887,-6.42762578745825,2.84903656131739e-10,2.41120788125968e-09,12.292968825549
HGD,1.761909369975,3.01204916501661,6.42531787865213,2.8894847614294e-10,2.44403635001616e-09,12.2792006629275
COL1A2,1.18655385807505,8.37990202866285,6.41983486662009,2.98784783438367e-10,2.52433738048889e-09,12.2465079728677
AC246787.4,1.61422658178065,2.81362682600447,6.41876259026848,3.00746378924204e-10,2.53872673747275e-09,12.2401172792596
BAALC,-1.31584653936514,2.13546051734131,-6.41539089325878,3.06997003808229e-10,2.58963638334756e-09,12.2200281645731
IGHV3-60,1.11723344287729,1.87186832325281,6.40623468891407,3.24620043153064e-10,2.72930900190517e-09,12.1655197287548
SCNN1B,-1.44229349660092,5.08824111459289,-6.40427950569499,3.28509589644962e-10,2.75964911552092e-09,12.1538888511937
IGLV1-50,1.23401704842221,2.26577116967768,6.40355111605529,3.29970247807539e-10,2.77112944788839e-09,12.1495566296037
IGHV3-35,1.32196674663341,2.40748635331902,6.40348557390937,3.30101992530153e-10,2.77144604497752e-09,12.1491668272626
FOLR1,-1.86802841981242,7.26131773490987,-6.38651008601857,3.6601643069194e-10,3.058595830444e-09,12.0483229847929
VIL1,1.79589154423419,1.71996410560741,6.38282197965095,3.74310843108765e-10,3.12524896885457e-09,12.026443995433
IGFBPL1,1.1875853819772,2.27805929538556,6.38192248971513,3.76361509050059e-10,3.14192558362499e-09,12.0211095901811
CD27,1.03609880967745,3.93766301560508,6.37586511964563,3.90460425507721e-10,3.25409453599746e-09,11.9852033206992
SPINK2,1.09108002140023,1.65040866908804,6.37426319156706,3.94274646347626e-10,3.28448891963766e-09,11.9757124737567
LAMP5,1.02135303196463,2.78999314714089,6.36824336478603,4.08936767615912e-10,3.40182289481251e-09,11.9400655020813
IGKV1-6,1.71902966151886,6.15633256946864,6.36755130384693,4.10656204784371e-10,3.4141988147244e-09,11.9359692544845
RNF183,1.09871640113103,1.20040128325083,6.366600712781,4.13029505141539e-10,3.43344611763498e-09,11.9303434140848
AL121790.2,-1.11136928006329,1.28365798930564,-6.36361930367402,4.2056048320901e-10,3.49407862410102e-09,11.9127033611394
SIX2,1.43705648631972,2.11650773931694,6.36257323174464,4.23234560701963e-10,3.5148088683461e-09,11.9065157695088
AL844908.1,1.21603048300389,2.13336220601942,6.3552969054638,4.42301095435475e-10,3.66540241321373e-09,11.8634999883964
CTSV,1.11731913156813,2.04284427373448,6.35125589633087,4.53250433763276e-10,3.75297472114919e-09,11.8396288709408
IL37,2.07671135479577,2.29784998589141,6.34912066992676,4.5914262022491e-10,3.79642925797078e-09,11.827020902791
MXRA5,1.18131011235238,4.75017212681988,6.34302161214773,4.76389022516322e-10,3.93186055301316e-09,11.7910276227975
H2AC7,1.16008465505455,1.47986746545839,6.33927067903,4.87308769343094e-10,4.01692367098508e-09,11.7689064747099
AC142381.1,1.21053034549857,2.23518254506823,6.33534190156136,4.99008876541841e-10,4.10877132797192e-09,11.745748573215
PKIB,1.17342519905368,3.06196814121924,6.33526058891338,4.9925391070219e-10,4.11021469324845e-09,11.7452694121736
HOXC13,1.1764642294857,1.0742276522566,6.32661997043658,5.25974516000819e-10,4.31452832624304e-09,11.6943819759238
GPX2,2.78872782851639,4.42859794888893,6.32610621427568,5.27606617193282e-10,4.32671195271152e-09,11.6913581823902
SFTPB,-2.40096030706197,11.3916463296337,-6.32094918693079,5.44266465068548e-10,4.45589344606335e-09,11.66101740336
ROS1,-1.53346083122009,4.30056801179747,-6.32091435293365,5.44380728656746e-10,4.45620991466268e-09,11.6608125340514
PRDM16,-1.10312681883843,2.17717210312971,-6.31962469972239,5.48627652061848e-10,4.48910406181053e-09,11.6532283771692
STMND1,-1.00376103819803,1.2280434590756,-6.30427851599236,6.01720162458504e-10,4.90989657136638e-09,11.5630833892973
IGHD3-22,1.37297150057104,1.51432112690815,6.30417396737845,6.02098567231574e-10,4.91230417434863e-09,11.562469908813
HCAR1,1.26794671381681,2.06443094351559,6.29891395807559,6.21440242563816e-10,5.06519776188995e-09,11.5316160472662
TESC,1.95238346816144,5.26817199355998,6.29782712914503,6.25511760653359e-10,5.09626930458773e-09,11.5252437585434
IGHV1-58,1.77920394861411,4.00077175725498,6.28891304851894,6.59905684565918e-10,5.36240469280933e-09,11.4730145905601
SLC16A14,1.46897711438531,3.26459183207629,6.2885072250075,6.61514770876335e-10,5.37320922553386e-09,11.4706383189956
MIR126,-1.05920441028277,1.72416398159492,-6.28498332844459,6.75649317926708e-10,5.48202360957659e-09,11.4500099521254
RNF186,1.00037718655887,0.984581831411115,6.28418698455984,6.78884193624894e-10,5.50751226481266e-09,11.44534965639
CCDC17,-1.1460704337496,2.0248587032708,-6.2828561291558,6.84324190478424e-10,5.54858978379658e-09,11.4375624761541
TDRD5,1.04879598018848,1.20557975212347,6.28267085877831,6.85084874105988e-10,5.55399344017314e-09,11.4364785240499
IGHV3OR15-7,1.25728259426947,2.24352726221633,6.2819542950437,6.88034737684465e-10,5.57714088428648e-09,11.4322864203928
PLAAT5,-1.04407726109927,1.25666561462385,-6.27990406005575,6.9654370437021e-10,5.64132295082776e-09,11.4202942379147
IGHV3-19,1.22272429305621,2.27018767938224,6.2798851421242,6.96622695648383e-10,5.64132295082776e-09,11.420183599371
SPOCK1,1.28212970295623,2.03323071539854,6.27897434574039,7.00436084310093e-10,5.66986704258595e-09,11.4148572906976
IGHV2-5,1.7694149633412,4.83002887198848,6.27394136747182,7.21879597779894e-10,5.83463243745905e-09,11.3854366243275
OLFM1,-1.00907116666675,2.3554386974077,-6.26740663323179,7.50681806518791e-10,6.05994854302212e-09,11.3472677403787
IBSP,1.1754743711148,1.3070377677899,6.26691304629695,7.52902412511348e-10,6.07668327421527e-09,11.3443861329118
PRRX2,1.27772100313942,2.95534451581259,6.26690003346567,7.52961042987446e-10,6.07668327421527e-09,11.3443101654187
AC135068.2,1.14657105661748,1.9119132292378,6.25821400623187,7.93109780257117e-10,6.38583391103743e-09,11.2936325042993
DUSP9,1.07994819290654,1.11841176242964,6.25463882004575,8.10236727162216e-10,6.51661193033388e-09,11.2727911310878
SLC47A1,-1.06228217527589,2.70103431620069,-6.24252195400086,8.71016320231075e-10,6.98258431471424e-09,11.2022330666746
QPCT,1.52944599884169,4.53566599461843,6.23808095869122,8.94391317876818e-10,7.15926055860708e-09,11.176402224682
IGKV2D-40,1.79959175675964,3.57557047585477,6.23710243583525,8.99623619390743e-10,7.19918762792282e-09,11.1707128308165
GJB6,1.35906343869102,1.40278942907651,6.23521889450769,9.09779584338387e-10,7.27794014724829e-09,11.1597635916481
KDR,-1.04271632703927,4.76143152040399,-6.23170296535561,9.29038149742468e-10,7.4214760733968e-09,11.1393327554751
IGKV1-16,1.79242535129416,6.50274843959836,6.22034219913973,9.94032106957894e-10,7.91920307108467e-09,11.0733842865896
BASP1,1.16128244399979,6.21396065985594,6.21769231577483,1.00981977183614e-09,8.03845998277666e-09,11.0580168842281
UCHL1,1.92332038960188,4.55420030315767,6.21687717200515,1.01472541614139e-09,8.07314883592621e-09,11.0532907820378
IGKV1OR22-5,1.05101860764284,1.47290646848005,6.20748915358181,1.0729307749227e-09,8.5132463667736e-09,10.9988989147683
SPTB,1.29132927393883,1.9119997275528,6.20373850584885,1.09708632631138e-09,8.69554517215437e-09,10.9771884989101
AL355379.1,1.11965987992017,1.01867871751474,6.19321882852051,1.16770927476403e-09,9.21935019906798e-09,10.9163566278081
IGKV1OR22-1,1.24835920644203,1.8860912693835,6.19306756272388,1.16875651972324e-09,9.22514688086894e-09,10.9154825597701
MUC15,-1.48600793807083,3.50986834939729,-6.18117181480699,1.25405328721167e-09,9.87460155533489e-09,10.8468026515634
SEMA3E,-1.1423277603632,2.07249064479917,-6.18025145334486,1.26090057708593e-09,9.9232151438497e-09,10.8414937340592
H1-2,1.05554496085497,7.37462075262753,6.17947762856286,1.26668593641019e-09,9.96741464888432e-09,10.8370306143514
AC103563.1,1.43718569370813,2.29295543370405,6.17495412572453,1.30102789418795e-09,1.02158249437316e-08,10.8109505169815
IGHV3-47,1.0832960933581,2.07456445175321,6.16784683472862,1.35683193671433e-09,1.06341703039986e-08,10.7700071637827
MUC20P1,1.12973755494677,2.68385552917506,6.16361274856011,1.39118149112582e-09,1.08831238019609e-08,10.7456350945483
IGLV1-44,1.67369884882852,7.85986239239983,6.15959783266005,1.4245373178671e-09,1.11219208425554e-08,10.7225380289376
FDCSP,1.72365861635214,3.04943445940028,6.15253416073888,1.48512943496993e-09,1.15781162219918e-08,10.6819337681133
TCN1,2.18374167756681,2.4406037632136,6.14182445758047,1.58183038697989e-09,1.23010844897507e-08,10.6204481678779
PIFO,-1.15962266215853,3.21116658038439,-6.13330323054905,1.66314192587757e-09,1.2906156527633e-08,10.5715933732755
IGKV1D-39,1.51956314712401,2.24605491972729,6.12820882249114,1.71368994255693e-09,1.32739463575266e-08,10.5424137494986
HOXC9,1.05756129417168,1.29849600182854,6.12293144054719,1.76763595981755e-09,1.36666572477669e-08,10.5122083328278
IGHV3-20,1.57306612790017,3.45027450609036,6.12176185688126,1.77981431676066e-09,1.3757206059179e-08,10.505517214112
IGKV1OR2-3,1.00751051208189,1.3165847295908,6.11629837681255,1.83779765740323e-09,1.41886453146491e-08,10.474275701643
MUC16,1.21120452802098,1.5922537792149,6.11307751851831,1.87284076616262e-09,1.44438433815497e-08,10.4558694214983
GZMH,-1.0446708563911,3.56477672224836,-6.10611901603801,1.95079315399981e-09,1.50157825402169e-08,10.4161323906964
MUC4,1.50851947830081,3.29862673919747,6.0978828602641,2.04716067284926e-09,1.5724398202677e-08,10.3691501542396
IGHV1-12,1.4491025106106,2.87817367212572,6.09269726019092,2.11020452522334e-09,1.61878477557742e-08,10.3395978094202
IGKV2-28,1.40518302115781,2.1695192447591,6.09013568937413,2.14204269897995e-09,1.64228853239562e-08,10.3250076920455
TFF1,2.66582827481145,2.84195611723058,6.08585518314598,2.19629601852888e-09,1.68241869950682e-08,10.3006388453391
GLB1L3,1.50570731531631,1.59421406454576,6.08287602587745,2.23484518515902e-09,1.71039222857943e-08,10.2836873677574
TWIST1,1.01771297610963,1.64711850825778,6.0802866712639,2.26888670177134e-09,1.73531851062807e-08,10.2689597531599
DUSP13,1.10183825416062,1.04814450578898,6.07803225374367,2.29893694242005e-09,1.75784568646021e-08,10.2561416298219
HORMAD1,1.51568431561525,1.76224439613848,6.0717855039744,2.38424843945486e-09,1.82000821816592e-08,10.2206456330665
IGHV4-61,1.60648347739193,4.11933277569209,6.07120702475307,2.39230335191097e-09,1.82568399527293e-08,10.2173601422995
IGHV4-4,1.66558842217023,3.51281334658759,6.06965666945315,2.41402224443019e-09,1.84178178695439e-08,10.2085561972257
IGHV1-14,1.15017423064712,1.74932154310667,6.06687952050843,2.45340971920657e-09,1.87086378613788e-08,10.1927906070634
AC136428.1,1.19355831842645,2.04055993049649,6.06191328130243,2.52541497484863e-09,1.92427805801718e-08,10.1646134656467
AKR1B10,2.53272275410812,2.81897716130017,6.06073181097141,2.54284662785634e-09,1.93680918263888e-08,10.157913076271
LINP1,1.18765961877343,1.29995064313378,6.04424477403578,2.79871358312898e-09,2.12236980394307e-08,10.0645302410806
TMEM59L,1.81245082471997,2.75188191818476,6.0432288027191,2.81527774563035e-09,2.13328413180717e-08,10.058783027037
DUSP4,1.34616398780619,4.42167061885603,6.04297742233536,2.81939094421687e-09,2.13557721976936e-08,10.0573611319608
ECEL1,1.18992411706571,1.27166630280187,6.03859019097983,2.89212891270835e-09,2.18842333877526e-08,10.0325537387586
IGHV3OR16-8,1.15091332428979,2.05259595498666,6.03323429013904,2.98341379133992e-09,2.25373547851823e-08,10.0022903797925
PPP1R14C,-1.31682583035098,4.24101349856474,-6.0318531433574,3.0074063729252e-09,2.27040498024165e-08,9.9944900551864
LRP2,-1.1102279433352,1.82061443061565,-6.03083347131638,3.02524038217828e-09,2.28357604565604e-08,9.98873223828308
TRPC6,-1.06610084956967,3.21056768403864,-6.02348930814924,3.15677498951562e-09,2.3785988792134e-08,9.94728682538698
DLX3,1.05303057780398,1.87470566707805,6.02127439948928,3.19752864631461e-09,2.40838266270275e-08,9.93479606397035
SLC22A3,-1.34014185935752,4.37895032989395,-6.01082437054815,3.39683898402808e-09,2.55295710329823e-08,9.87591831363295
WFDC10B,1.10523273481195,2.10830637337455,6.01041182447575,3.40495126577264e-09,2.55840155153121e-08,9.87359577343953
CILP,1.29515445697404,2.53454316069685,6.00924560760953,3.42798612390761e-09,2.57472468677032e-08,9.86703099274663
IGHA2,1.61942825324494,8.55952816470941,6.00367812988319,3.54006709666568e-09,2.65653774564912e-08,9.83570631880093
SNORA71A,1.01580876407898,1.9589081888027,5.99740058552104,3.6707357263622e-09,2.74694868583643e-08,9.80041701316206
ST6GALNAC1,1.43579914012707,5.09758501072916,5.98974685112006,3.83643001023473e-09,2.8665252528298e-08,9.75743513832739
IL20RB,1.36355904465638,2.10666665453133,5.9877252052587,3.88140119388826e-09,2.89902450342651e-08,9.74608999064815
IGLV3-25,1.70874368107667,8.09097563632191,5.98743726912409,3.8878480025463e-09,2.90347168745659e-08,9.74447441262637
